DocTer,torch,https://github.com/pytorch/pytorch/issues/67458,torch.nonzero,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/54578,torch.autograd.grad,1.8.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/79117,torch.squeeze,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/70397,torch.empty_strided,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/53491,torch.gather,1.7.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/71477,torch.cummax,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/80501,torch.quantize_per_tensor,1.13.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/76798,torch.autograd.gradcheck,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/78346,torch.autograd.gradcheck,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/77230,torch.autograd.gradcheck,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/76783,torch.autograd.gradcheck,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/57121,torch.einsum,1.9.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/77397,torch.einsum,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/71477,torch.argsort,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/77140,torch.randperm,1.10.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/63726,torch.randperm,1.8.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/63405,torch.arange,1.9.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/75465,torch.arange,1.6.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/75512,torch.distributed.isend,1.12.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/78122,torch.bincount,1.11.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/49520,torch.bincount,1.5.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/51558,torch.reshape,1.7.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/71082,torch.combinations,1.10.1
DocTer,torch,https://github.com/pytorch/pytorch/issues/70100,torch.nn.functional.normalize,1.10.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/68946,torch.histc,1.7.0
DocTer,torch,https://github.com/pytorch/pytorch/issues/77495,torch.min,1.11.0
